"DateTime","Players","Average Players"
"2024-04-11 03:00:00",8269,9471
"2024-04-11 03:10:00",8120,
"2024-04-11 03:20:00",8022,
"2024-04-11 03:30:00",7989,
"2024-04-11 03:40:00",7884,
"2024-04-11 03:50:00",7795,
"2024-04-11 04:00:00",7662,9451
"2024-04-11 04:10:00",7594,
"2024-04-11 04:20:00",7537,
"2024-04-11 04:30:00",7489,
"2024-04-11 04:40:00",7446,
"2024-04-11 04:50:00",7434,
"2024-04-11 05:00:00",7346,9427
"2024-04-11 05:10:00",7244,
"2024-04-11 05:20:00",7136,
"2024-04-11 05:30:00",7043,
"2024-04-11 05:40:00",6920,
"2024-04-11 05:50:00",6794,
"2024-04-11 06:00:00",6694,9406
"2024-04-11 06:10:00",6589,
"2024-04-11 06:20:00",6485,
"2024-04-11 06:30:00",6417,
"2024-04-11 06:40:00",6430,
"2024-04-11 06:50:00",6444,
"2024-04-11 07:00:00",6420,9388
"2024-04-11 07:10:00",6367,
"2024-04-11 07:20:00",6313,
"2024-04-11 07:30:00",6323,
"2024-04-11 07:40:00",6356,
"2024-04-11 07:50:00",6417,
"2024-04-11 08:00:00",6487,9368
"2024-04-11 08:10:00",6491,
"2024-04-11 08:20:00",6556,
"2024-04-11 08:30:00",6545,
"2024-04-11 08:40:00",6563,
"2024-04-11 08:50:00",6665,
"2024-04-11 09:00:00",6709,9342
"2024-04-11 09:10:00",6782,
"2024-04-11 09:20:00",6790,
"2024-04-11 09:30:00",6845,
"2024-04-11 09:40:00",6877,
"2024-04-11 09:50:00",6964,
"2024-04-11 10:00:00",7038,9314
"2024-04-11 10:10:00",7052,
"2024-04-11 10:20:00",7185,
"2024-04-11 10:30:00",7305,
"2024-04-11 10:40:00",7348,
"2024-04-11 10:50:00",7448,
"2024-04-11 11:00:00",7501,9282
"2024-04-11 11:10:00",7627,
"2024-04-11 11:20:00",7817,
"2024-04-11 11:30:00",7937,
"2024-04-11 11:40:00",8137,
"2024-04-11 11:50:00",8231,
"2024-04-11 12:00:00",8379,9246
"2024-04-11 12:10:00",8568,
"2024-04-11 12:20:00",8750,
"2024-04-11 12:30:00",9015,
"2024-04-11 12:40:00",9237,
"2024-04-11 12:50:00",9380,
"2024-04-11 13:00:00",9562,9204
"2024-04-11 13:10:00",9694,
"2024-04-11 13:20:00",9906,
"2024-04-11 13:30:00",10144,
"2024-04-11 13:40:00",10303,
"2024-04-11 13:50:00",10398,
"2024-04-11 14:00:00",10588,9165
"2024-04-11 14:10:00",10692,
"2024-04-11 14:20:00",10837,
"2024-04-11 14:30:00",10960,
"2024-04-11 14:40:00",11019,
"2024-04-11 14:50:00",11108,
"2024-04-11 15:00:00",11079,9126
"2024-04-11 15:10:00",11022,
"2024-04-11 15:20:00",11065,
"2024-04-11 15:30:00",11039,
"2024-04-11 15:40:00",11034,
"2024-04-11 15:50:00",11054,
"2024-04-11 16:00:00",11048,9091
"2024-04-11 16:10:00",10933,
"2024-04-11 16:20:00",10811,
"2024-04-11 16:30:00",10779,
"2024-04-11 16:40:00",10739,
"2024-04-11 16:50:00",10800,
"2024-04-11 17:00:00",10801,9059
"2024-04-11 17:10:00",10742,
"2024-04-11 17:20:00",10752,
"2024-04-11 17:30:00",10686,
"2024-04-11 17:40:00",10737,
"2024-04-11 17:50:00",10729,
"2024-04-11 18:00:00",10713,9024
"2024-04-11 18:10:00",10728,
"2024-04-11 18:20:00",10742,
"2024-04-11 18:30:00",10745,
"2024-04-11 18:40:00",10729,
"2024-04-11 18:50:00",10738,
"2024-04-11 19:00:00",10701,8989
"2024-04-11 19:10:00",10674,
"2024-04-11 19:20:00",10649,
"2024-04-11 19:30:00",10622,
"2024-04-11 19:40:00",10553,
"2024-04-11 19:50:00",10527,
"2024-04-11 20:00:00",10374,8957
"2024-04-11 20:10:00",10338,
"2024-04-11 20:20:00",10165,
"2024-04-11 20:30:00",10051,
"2024-04-11 20:40:00",9834,
"2024-04-11 20:50:00",9761,
"2024-04-11 21:00:00",9647,8927
"2024-04-11 21:10:00",9483,
"2024-04-11 21:20:00",9335,
"2024-04-11 21:30:00",9190,
"2024-04-11 21:40:00",8984,
"2024-04-11 21:50:00",8836,
"2024-04-11 22:00:00",8655,8899
"2024-04-11 22:10:00",8468,
"2024-04-11 22:20:00",8322,
"2024-04-11 22:30:00",8227,
"2024-04-11 22:40:00",8100,
"2024-04-11 22:50:00",8010,
"2024-04-11 23:00:00",7941,8878
"2024-04-11 23:10:00",7858,
"2024-04-11 23:20:00",7827,
"2024-04-11 23:30:00",7807,
"2024-04-11 23:40:00",7769,
"2024-04-11 23:50:00",7722,
"2024-04-12 00:00:00",7693,8850
